batch_idx,timestep,trigger,rebalanced,selected_stocks,risk_eta,dir_logit_bear,dir_logit_side,dir_logit_bull,c_mkt_norm,c_mkt_diff,raw_return,turnover_penalty,symdiff_penalty,net_reward,baseline,advantage,advantage_norm,pg_loss,risk_loss,dir_loss,grad_norm,skipped_update
0,0,Schedule | Regime Shift (Initial),True,"43,66,114,42,41,51,131,45,112,105",1.608083963394165,-1.692992925643921,-0.7470567226409912,-0.9703431725502014,7.999793529510498,0.0,4.046739101409912,0.0,0.0,4.046739101409912,2.4484634399414062,1.5982756614685059,0.1891966462135315,0.888822615146637,4.380487442016602,0.5253815650939941,22.822465896606445,0.0
0,1,None,False,"43,66,114,42,41,51,131,45,112,105",1.3913077116012573,-1.4655613899230957,-0.8123491406440735,-0.9192068576812744,7.999711036682129,4.152133941650391,0.8933658003807068,0.0,0.0,0.8933658003807068,1.0297417640686035,-0.13637596368789673,-0.13781382143497467,0.0,4.444071292877197,0.5969412326812744,22.822465896606445,0.0
0,2,None,False,"43,66,114,42,41,51,131,45,112,105",1.4499599933624268,-1.4851847887039185,-1.04286527633667,-0.9479166269302368,7.999770641326904,6.034283638000488,1.4097529649734497,0.0,0.0,1.4097529649734497,1.8944501876831055,-0.48469722270965576,-0.17378313839435577,0.0,4.599738597869873,0.6446789503097534,22.822465896606445,0.0
0,3,None,False,"43,66,114,42,41,51,131,45,112,105",1.5027486085891724,-1.5104987621307373,-0.7874051332473755,-0.9513986110687256,7.999792575836182,4.2273850440979,0.7674235105514526,0.0,0.0,0.7674235105514526,1.690506935119629,-0.9230834245681763,-0.2915005683898926,0.0,5.1279754638671875,0.6036171913146973,22.822465896606445,0.0
0,4,None,False,"43,66,114,42,41,51,131,45,112,105",1.528115153312683,-1.5279983282089233,-0.7895636558532715,-0.8803657293319702,7.999780654907227,3.534156084060669,1.4598172903060913,0.0,0.0,1.4598172903060913,4.16792631149292,-2.708108901977539,-0.9122387766838074,0.0,5.323582649230957,0.6063916087150574,22.822465896606445,0.0
0,5,None,False,"43,66,114,42,41,51,131,45,112,105",1.5466021299362183,-1.6758456230163574,-0.8274189829826355,-0.9682221412658691,7.999820709228516,4.989302158355713,0.6918030977249146,0.0,0.0,0.6918030977249146,4.432129859924316,-3.7403268814086914,-1.071454405784607,0.0,4.261019706726074,0.5956928730010986,22.822465896606445,0.0
0,6,None,False,"43,66,114,42,41,51,131,45,112,105",1.5437355041503906,-1.3699535131454468,-0.8579675555229187,-1.0184910297393799,7.999826431274414,4.68569278717041,1.8790353536605835,0.0,0.0,1.8790353536605835,3.6960482597351074,-1.817012906074524,-0.42158326506614685,0.0,4.126094818115234,0.6067348122596741,22.822465896606445,0.0
0,7,None,False,"43,66,114,42,41,51,131,45,112,105",1.5779017210006714,-1.3796552419662476,-0.6396453976631165,-0.9342438578605652,7.999832630157471,4.008579254150391,0.9753656387329102,0.0,0.0,0.9753656387329102,1.7160534858703613,-0.7406878471374512,-0.13484157621860504,0.0,4.334966659545898,0.5989380478858948,22.822465896606445,0.0
0,8,None,False,"43,66,114,42,41,51,131,45,112,105",1.6634955406188965,-1.4355602264404297,-0.8175668716430664,-1.072227120399475,7.9997663497924805,4.59708309173584,0.21042346954345703,0.0,0.0,0.21042346954345703,0.33113956451416016,-0.12071609497070312,0.02540150098502636,0.0,4.266833782196045,0.5812540054321289,22.822465896606445,0.0
0,9,None,False,"43,66,114,42,41,51,131,45,112,105",1.4540495872497559,-1.5831713676452637,-1.0099841356277466,-1.1057419776916504,7.9998273849487305,4.383268356323242,2.311631441116333,0.0,0.0,2.311631441116333,3.0080080032348633,-0.6963765621185303,-0.22346174716949463,0.0,4.544734954833984,0.5340218544006348,22.822465896606445,0.0
0,10,None,False,"43,66,114,42,41,51,131,45,112,105",1.4827460050582886,-1.443212628364563,-0.707664430141449,-1.03179132938385,7.999811172485352,3.384300470352173,1.3062375783920288,0.0,0.0,1.3062375783920288,3.3008456230163574,-1.9946080446243286,-0.5604288578033447,0.0,4.633039951324463,0.608841598033905,22.822465896606445,0.0
0,11,None,False,"43,66,114,42,41,51,131,45,112,105",1.475366473197937,-1.3925292491912842,-0.8241117596626282,-0.831433892250061,7.999794960021973,3.9095194339752197,1.0226792097091675,0.0,0.0,1.0226792097091675,1.7984628677368164,-0.7757836580276489,-0.0961880162358284,0.0,4.255158424377441,0.5926294922828674,22.822465896606445,0.0
0,12,None,False,"43,66,114,42,41,51,131,45,112,105",1.6724056005477905,-1.4958531856536865,-0.5766618251800537,-0.8593143224716187,7.999810695648193,4.291539669036865,1.1354255676269531,0.0,0.0,1.1354255676269531,3.941798210144043,-2.80637264251709,-0.9353223443031311,0.0,4.567034721374512,0.6423131823539734,22.822465896606445,0.0
0,13,None,False,"43,66,114,42,41,51,131,45,112,105",1.6100819110870361,-1.4573290348052979,-0.6526298522949219,-0.8887560963630676,7.999803066253662,4.533516883850098,1.898970127105713,0.0,0.0,1.898970127105713,5.106747150421143,-3.2077770233154297,-1.0807511806488037,0.0,3.9101157188415527,0.5663880109786987,22.822465896606445,0.0
0,14,Schedule,True,"58,104,120,19,95,86,85,9,0,84",1.3485031127929688,-1.613139033317566,-0.9825403690338135,-0.9209847450256348,7.99971866607666,5.764284610748291,4.501985549926758,0.4,1.0,3.101985454559326,7.7315568923950195,-4.629571437835693,-1.3415558338165283,-6.710364818572998,4.301211357116699,0.6273729801177979,22.822465896606445,0.0
0,15,None,False,"58,104,120,19,95,86,85,9,0,84",1.4223651885986328,-1.6552573442459106,-0.6462540626525879,-0.9315478205680847,7.999786376953125,4.7781901359558105,5.271934509277344,0.0,0.0,5.271934509277344,8.879399299621582,-3.6074647903442383,-1.1223598718643188,0.0,3.8216466903686523,0.5489615201950073,22.822465896606445,0.0
0,16,None,False,"58,104,120,19,95,86,85,9,0,84",1.5858840942382812,-1.605702519416809,-0.7941754460334778,-1.0553226470947266,7.999800205230713,3.8838906288146973,4.1780877113342285,0.0,0.0,4.1780877113342285,7.3783278465271,-3.200240135192871,-1.0901645421981812,0.0,3.314488172531128,0.5603163838386536,22.822465896606445,0.0
0,17,None,False,"58,104,120,19,95,86,85,9,0,84",1.644500970840454,-1.7000318765640259,-0.6668754816055298,-1.031707525253296,7.9997687339782715,3.658658027648926,5.706883430480957,0.0,0.0,5.706883430480957,6.39646053314209,-0.6895771026611328,-0.3194085359573364,0.0,3.492051124572754,0.4961560070514679,22.822465896606445,0.0
0,18,None,False,"58,104,120,19,95,86,85,9,0,84",1.728729248046875,-1.555117130279541,-0.6827172636985779,-1.1756256818771362,7.999813079833984,3.754154920578003,6.796389579772949,0.0,0.0,6.796389579772949,5.588483810424805,1.2079057693481445,0.47692638635635376,0.0,3.631481647491455,0.4943602383136749,22.822465896606445,0.0
0,19,None,False,"58,104,120,19,95,86,85,9,0,84",1.4508434534072876,-1.6308969259262085,-0.5879040956497192,-0.9148643016815186,7.999778747558594,4.39076566696167,8.16053295135498,0.0,0.0,8.16053295135498,6.91150426864624,1.2490286827087402,0.5469574928283691,0.0,2.9782655239105225,0.4264540672302246,22.822465896606445,0.0
